x_id,choice,outcome,subjID
62d6e4d2f425f1f29f927fce62,2,0,hC748ggB
62d6e4d2f425f1f29f927fce63,2,1,hC748ggB
62d6e4d2f425f1f29f927fce64,1,0,hC748ggB
62d6e4d2f425f1f29f927fce65,2,1,hC748ggB
62d6e4d2f425f1f29f927fce66,1,1,hC748ggB
62d6e4d2f425f1f29f927fce67,2,0,hC748ggB
62d6e4d2f425f1f29f927fce68,1,0,hC748ggB
62d6e4d2f425f1f29f927fce69,2,1,hC748ggB
62d6e4d2f425f1f29f927fce70,1,0,hC748ggB
62d6e4d2f425f1f29f927fce71,2,1,hC748ggB
62d6e4d2f425f1f29f927fce72,1,0,hC748ggB
62d6e4d2f425f1f29f927fce73,2,1,hC748ggB
62d6e4d2f425f1f29f927fce74,2,1,hC748ggB
62d6e4d2f425f1f29f927fce75,1,0,hC748ggB
62d6e4d2f425f1f29f927fce76,1,1,hC748ggB
62d6e4d2f425f1f29f927fce77,1,0,hC748ggB
62d6e4d2f425f1f29f927fce78,1,1,hC748ggB
62d6e4d2f425f1f29f927fce79,1,1,hC748ggB
62d6e4d2f425f1f29f927fce80,1,1,hC748ggB
62d6e4d2f425f1f29f927fce81,1,1,hC748ggB
62d6e4d2f425f1f29f927fce82,2,0,hC748ggB
62d6e4d2f425f1f29f927fce83,2,1,hC748ggB
62d6e4d2f425f1f29f927fce84,2,1,hC748ggB
62d6e4d2f425f1f29f927fce85,2,0,hC748ggB
62d6e4d2f425f1f29f927fce86,2,0,hC748ggB
62d6e4d2f425f1f29f927fce87,2,0,hC748ggB
62d6e4d2f425f1f29f927fce88,2,0,hC748ggB
62d6e4d2f425f1f29f927fce89,2,1,hC748ggB
62d6e4d2f425f1f29f927fce90,1,0,hC748ggB
62d6e4d2f425f1f29f927fce91,2,0,hC748ggB
62d6e4d2f425f1f29f927fce92,1,0,hC748ggB
62d6e4d2f425f1f29f927fce93,2,1,hC748ggB
62d6e4d2f425f1f29f927fce94,1,1,hC748ggB
62d6e4d2f425f1f29f927fce95,2,0,hC748ggB
62d6e4d2f425f1f29f927fce96,2,1,hC748ggB
62d6e4d2f425f1f29f927fce97,1,1,hC748ggB
62d6e4d2f425f1f29f927fce98,1,0,hC748ggB
62d6e4d2f425f1f29f927fce99,1,1,hC748ggB
62d6e4d2f425f1f29f927fce100,1,0,hC748ggB
62d6e4d2f425f1f29f927fce101,2,1,hC748ggB
62d6e4d2f425f1f29f927fce102,1,1,hC748ggB
62d6e4d2f425f1f29f927fce103,2,0,hC748ggB
62d6e4d2f425f1f29f927fce104,1,0,hC748ggB
62d6e4d2f425f1f29f927fce105,2,1,hC748ggB
62d6e4d2f425f1f29f927fce106,2,1,hC748ggB
62d6e4d2f425f1f29f927fce107,2,0,hC748ggB
62d6e4d2f425f1f29f927fce108,2,1,hC748ggB
62d6e4d2f425f1f29f927fce109,2,0,hC748ggB
62d6e4d2f425f1f29f927fce110,2,1,hC748ggB
62d6e4d2f425f1f29f927fce111,1,0,hC748ggB
62d6e4d2f425f1f29f927fce112,1,1,hC748ggB
62d6e4d2f425f1f29f927fce113,2,0,hC748ggB
62d6e4d2f425f1f29f927fce114,1,1,hC748ggB
62d6e4d2f425f1f29f927fce115,2,1,hC748ggB
62d6e4d2f425f1f29f927fce116,1,1,hC748ggB
62d6e4d2f425f1f29f927fce117,2,1,hC748ggB
62d6e4d2f425f1f29f927fce118,2,0,hC748ggB
62d6e4d2f425f1f29f927fce119,2,0,hC748ggB
62d6ea7fa2ccf9399b927fcf0,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf1,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf2,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf3,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf4,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf5,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf6,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf7,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf8,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf9,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf10,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf11,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf12,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf13,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf14,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf15,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf16,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf17,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf18,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf19,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf20,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf21,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf22,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf23,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf24,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf25,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf26,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf27,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf28,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf29,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf30,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf31,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf32,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf33,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf34,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf35,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf36,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf37,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf38,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf39,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf40,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf41,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf42,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf43,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf44,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf45,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf46,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf47,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf48,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf49,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf50,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf51,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf52,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf53,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf54,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf55,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf56,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf57,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf58,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf59,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf60,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf61,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf62,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf63,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf64,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf65,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf66,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf67,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf68,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf69,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf70,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf71,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf72,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf73,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf74,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf75,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf76,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf77,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf78,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf79,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf80,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf81,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf82,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf83,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf84,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf85,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf86,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf87,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf88,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf89,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf90,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf91,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf92,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf93,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf94,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf95,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf96,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf97,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf98,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf99,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf100,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf101,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf102,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf103,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf104,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf105,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf106,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf107,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf108,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf109,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf110,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf111,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf112,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf113,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf114,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf115,1,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf116,1,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf117,2,1,UCd8gQdL
62d6ea7fa2ccf9399b927fcf118,2,0,UCd8gQdL
62d6ea7fa2ccf9399b927fcf119,1,1,UCd8gQdL
62d80a2fe0644dcfb1ddca370,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca371,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca372,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca373,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca374,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca375,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca376,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca377,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca378,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca379,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3710,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3711,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3712,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3713,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3714,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3715,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3716,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3717,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3718,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3719,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3720,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3721,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3722,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3723,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3724,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3725,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3726,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3727,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3728,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3729,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3730,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3731,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3732,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3733,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3734,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3735,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3736,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3737,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3738,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3739,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3740,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3741,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3742,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3743,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3744,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3745,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3746,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3747,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3748,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3749,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3750,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3751,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3752,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3753,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3754,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3755,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3756,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3757,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3758,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3759,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3760,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3761,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3762,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3763,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3764,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3765,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3766,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3767,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3768,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3769,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3770,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3771,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3772,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3773,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3774,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3775,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3776,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3777,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3778,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3779,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3780,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3781,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3782,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3783,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3784,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3785,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3786,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3787,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3788,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3789,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3790,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3791,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3792,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3793,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3794,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3795,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3796,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3797,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca3798,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca3799,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37100,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37101,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37102,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37103,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37104,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37105,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37106,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37107,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37108,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37109,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37110,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37111,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37112,2,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37113,2,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37114,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37115,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37116,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37117,1,1,DiVZSDXl
62d80a2fe0644dcfb1ddca37118,1,0,DiVZSDXl
62d80a2fe0644dcfb1ddca37119,2,0,DiVZSDXl
62d98dbe7fcc927236faecea0,1,1,p0xNp5EO
62d98dbe7fcc927236faecea1,2,0,p0xNp5EO
62d98dbe7fcc927236faecea2,2,0,p0xNp5EO
62d98dbe7fcc927236faecea3,2,1,p0xNp5EO
62d98dbe7fcc927236faecea4,1,0,p0xNp5EO
62d98dbe7fcc927236faecea5,1,1,p0xNp5EO
62d98dbe7fcc927236faecea6,2,0,p0xNp5EO
62d98dbe7fcc927236faecea7,2,1,p0xNp5EO
62d98dbe7fcc927236faecea8,2,0,p0xNp5EO
62d98dbe7fcc927236faecea9,2,0,p0xNp5EO
62d98dbe7fcc927236faecea10,2,1,p0xNp5EO
62d98dbe7fcc927236faecea11,2,0,p0xNp5EO
62d98dbe7fcc927236faecea12,2,1,p0xNp5EO
62d98dbe7fcc927236faecea13,2,0,p0xNp5EO
62d98dbe7fcc927236faecea14,2,1,p0xNp5EO
62d98dbe7fcc927236faecea15,2,0,p0xNp5EO
62d98dbe7fcc927236faecea16,1,1,p0xNp5EO
62d98dbe7fcc927236faecea17,2,1,p0xNp5EO
62d98dbe7fcc927236faecea18,2,0,p0xNp5EO
62d98dbe7fcc927236faecea19,1,0,p0xNp5EO
62d98dbe7fcc927236faecea20,2,0,p0xNp5EO
62d98dbe7fcc927236faecea21,2,1,p0xNp5EO
62d98dbe7fcc927236faecea22,2,1,p0xNp5EO
62d98dbe7fcc927236faecea23,2,1,p0xNp5EO
62d98dbe7fcc927236faecea24,2,1,p0xNp5EO
62d98dbe7fcc927236faecea25,1,1,p0xNp5EO
62d98dbe7fcc927236faecea26,2,1,p0xNp5EO
62d98dbe7fcc927236faecea27,2,1,p0xNp5EO
62d98dbe7fcc927236faecea28,1,1,p0xNp5EO
62d98dbe7fcc927236faecea29,2,0,p0xNp5EO
62d98dbe7fcc927236faecea30,2,0,p0xNp5EO
62d98dbe7fcc927236faecea31,2,0,p0xNp5EO
62d98dbe7fcc927236faecea32,2,1,p0xNp5EO
62d98dbe7fcc927236faecea33,2,0,p0xNp5EO
62d98dbe7fcc927236faecea34,2,1,p0xNp5EO
62d98dbe7fcc927236faecea35,2,0,p0xNp5EO
62d98dbe7fcc927236faecea36,2,1,p0xNp5EO
62d98dbe7fcc927236faecea37,2,0,p0xNp5EO
62d98dbe7fcc927236faecea38,2,1,p0xNp5EO
62d98dbe7fcc927236faecea39,2,0,p0xNp5EO
62d98dbe7fcc927236faecea40,2,1,p0xNp5EO
62d98dbe7fcc927236faecea41,2,1,p0xNp5EO
62d98dbe7fcc927236faecea42,1,0,p0xNp5EO
62d98dbe7fcc927236faecea43,1,0,p0xNp5EO
62d98dbe7fcc927236faecea44,1,0,p0xNp5EO
62d98dbe7fcc927236faecea45,1,0,p0xNp5EO
62d98dbe7fcc927236faecea46,1,1,p0xNp5EO
62d98dbe7fcc927236faecea47,2,0,p0xNp5EO
62d98dbe7fcc927236faecea48,2,0,p0xNp5EO
62d98dbe7fcc927236faecea49,2,1,p0xNp5EO
62d98dbe7fcc927236faecea50,2,0,p0xNp5EO
62d98dbe7fcc927236faecea51,2,1,p0xNp5EO
62d98dbe7fcc927236faecea52,2,0,p0xNp5EO
62d98dbe7fcc927236faecea53,2,1,p0xNp5EO
62d98dbe7fcc927236faecea54,2,1,p0xNp5EO
62d98dbe7fcc927236faecea55,1,1,p0xNp5EO
62d98dbe7fcc927236faecea56,1,0,p0xNp5EO
62d98dbe7fcc927236faecea57,1,1,p0xNp5EO
62d98dbe7fcc927236faecea58,1,1,p0xNp5EO
62d98dbe7fcc927236faecea59,2,1,p0xNp5EO
62d98dbe7fcc927236faecea60,2,1,p0xNp5EO
62d98dbe7fcc927236faecea61,2,1,p0xNp5EO
62d98dbe7fcc927236faecea62,2,0,p0xNp5EO
62d98dbe7fcc927236faecea63,2,1,p0xNp5EO
62d98dbe7fcc927236faecea64,2,0,p0xNp5EO
62d98dbe7fcc927236faecea65,2,1,p0xNp5EO
62d98dbe7fcc927236faecea66,2,0,p0xNp5EO
62d98dbe7fcc927236faecea67,2,0,p0xNp5EO
62d98dbe7fcc927236faecea68,2,1,p0xNp5EO
62d98dbe7fcc927236faecea69,2,1,p0xNp5EO
62d98dbe7fcc927236faecea70,2,1,p0xNp5EO
62d98dbe7fcc927236faecea71,2,1,p0xNp5EO
62d98dbe7fcc927236faecea72,2,0,p0xNp5EO
62d98dbe7fcc927236faecea73,2,1,p0xNp5EO
62d98dbe7fcc927236faecea74,2,1,p0xNp5EO
62d98dbe7fcc927236faecea75,1,0,p0xNp5EO
62d98dbe7fcc927236faecea76,1,1,p0xNp5EO
62d98dbe7fcc927236faecea77,2,1,p0xNp5EO
62d98dbe7fcc927236faecea78,2,1,p0xNp5EO
62d98dbe7fcc927236faecea79,2,1,p0xNp5EO
62d98dbe7fcc927236faecea80,2,1,p0xNp5EO
62d98dbe7fcc927236faecea81,2,1,p0xNp5EO
62d98dbe7fcc927236faecea82,2,0,p0xNp5EO
62d98dbe7fcc927236faecea83,2,1,p0xNp5EO
62d98dbe7fcc927236faecea84,2,1,p0xNp5EO
62d98dbe7fcc927236faecea85,2,0,p0xNp5EO
62d98dbe7fcc927236faecea86,2,0,p0xNp5EO
62d98dbe7fcc927236faecea87,2,0,p0xNp5EO
62d98dbe7fcc927236faecea88,1,1,p0xNp5EO
62d98dbe7fcc927236faecea89,2,1,p0xNp5EO
62d98dbe7fcc927236faecea90,1,0,p0xNp5EO
62d98dbe7fcc927236faecea91,1,1,p0xNp5EO
62d98dbe7fcc927236faecea92,1,0,p0xNp5EO
62d98dbe7fcc927236faecea93,2,1,p0xNp5EO
62d98dbe7fcc927236faecea94,1,1,p0xNp5EO
62d98dbe7fcc927236faecea95,2,0,p0xNp5EO
62d98dbe7fcc927236faecea96,2,1,p0xNp5EO
62d98dbe7fcc927236faecea97,2,1,p0xNp5EO
62d98dbe7fcc927236faecea98,2,1,p0xNp5EO
62d98dbe7fcc927236faecea99,2,1,p0xNp5EO
62d98dbe7fcc927236faecea100,2,1,p0xNp5EO
62d98dbe7fcc927236faecea101,2,1,p0xNp5EO
62d98dbe7fcc927236faecea102,2,1,p0xNp5EO
62d98dbe7fcc927236faecea103,2,0,p0xNp5EO
62d98dbe7fcc927236faecea104,2,1,p0xNp5EO
62d98dbe7fcc927236faecea105,2,1,p0xNp5EO
62d98dbe7fcc927236faecea106,2,1,p0xNp5EO
62d98dbe7fcc927236faecea107,2,0,p0xNp5EO
62d98dbe7fcc927236faecea108,2,1,p0xNp5EO
62d98dbe7fcc927236faecea109,2,0,p0xNp5EO
62d98dbe7fcc927236faecea110,2,1,p0xNp5EO
62d98dbe7fcc927236faecea111,2,0,p0xNp5EO
62d98dbe7fcc927236faecea112,2,1,p0xNp5EO
62d98dbe7fcc927236faecea113,2,0,p0xNp5EO
62d98dbe7fcc927236faecea114,2,1,p0xNp5EO
62d98dbe7fcc927236faecea115,2,1,p0xNp5EO
62d98dbe7fcc927236faecea116,2,1,p0xNp5EO
62d98dbe7fcc927236faecea117,2,1,p0xNp5EO
62d98dbe7fcc927236faecea118,2,0,p0xNp5EO
62d98dbe7fcc927236faecea119,2,0,p0xNp5EO
62db962fe254367b3591ff9b0,2,1,oO4Sgj6w
62db962fe254367b3591ff9b1,2,0,oO4Sgj6w
62db962fe254367b3591ff9b2,2,0,oO4Sgj6w
62db962fe254367b3591ff9b3,1,0,oO4Sgj6w
62db962fe254367b3591ff9b4,2,0,oO4Sgj6w
62db962fe254367b3591ff9b5,2,0,oO4Sgj6w
62db962fe254367b3591ff9b6,2,0,oO4Sgj6w
62db962fe254367b3591ff9b7,2,1,oO4Sgj6w
62db962fe254367b3591ff9b8,1,0,oO4Sgj6w
62db962fe254367b3591ff9b9,1,1,oO4Sgj6w
62db962fe254367b3591ff9b10,2,1,oO4Sgj6w
62db962fe254367b3591ff9b11,2,0,oO4Sgj6w
62db962fe254367b3591ff9b12,2,1,oO4Sgj6w
62db962fe254367b3591ff9b13,2,0,oO4Sgj6w
62db962fe254367b3591ff9b14,2,1,oO4Sgj6w
62db962fe254367b3591ff9b15,2,0,oO4Sgj6w
62db962fe254367b3591ff9b16,2,1,oO4Sgj6w
62db962fe254367b3591ff9b17,2,1,oO4Sgj6w
62db962fe254367b3591ff9b18,1,1,oO4Sgj6w
62db962fe254367b3591ff9b19,1,0,oO4Sgj6w
